"","HPTS","H2PM","H3PM","HFTM","HORB","HDRB","HAST","HSTL","HTOV","HBLK","HPF","HL5","HALL","APTS","A2PM","A3PM","AFTM","AORB","ADRB","AAST","ASTL","ATOV","ABLK","APF","AL5","AALL","W","DIFF"
"2091",95.7391304347826,0.484143770027662,0.347636880473586,0.728501370096528,11.463768115942,31.7246376811594,19.1884057971014,7.63768115942029,14.0507246376812,5.67391304347826,20.0869565217391,0,-5,103.374100719424,0.509345357556745,0.375031654830503,0.78387077323897,9.56834532374101,34.0431654676259,24.5611510791367,8.06474820143885,13.1510791366906,5.61870503597122,18.3165467625899,4,68,"A",-18
"2092",101.792857142857,0.506393266431697,0.364327610639869,0.774533404073666,8.60714285714286,32.0428571428571,25.4285714285714,9.15,13.9214285714286,4.97142857142857,18.1428571428571,5,43,100.478260869565,0.466991695087736,0.354966101040832,0.772693338724822,11.5144927536232,34.768115942029,21.695652173913,6.09420289855072,13.1594202898551,5.71739130434783,18.4710144927536,0,21,"H",15
"2093",102.771428571429,0.497406736227109,0.34334313043368,0.761975348025344,9.76428571428571,32.4928571428571,21.9142857142857,7.50714285714286,12.4,4.05714285714286,19.55,2,21,100.45,0.472534433909173,0.327918480441356,0.743918829013921,11.9071428571429,32.4571428571429,21.8571428571429,7.69285714285714,13.8928571428571,4.41428571428571,21.8428571428571,1,-35,"H",6
"2094",98.8057553956834,0.473498259640437,0.347311232425644,0.747633628045932,10.3741007194245,33.8273381294964,20.9136690647482,7.35251798561151,13.7697841726619,4.60431654676259,20.5251798561151,2,-2,96.8550724637681,0.457355949952272,0.32586265888446,0.76237948077984,9.6304347826087,34.0652173913044,20.463768115942,6.43478260869565,11.5289855072464,5.31884057971014,18.231884057971,4,-13,"A",-1
"2095",97.3758865248227,0.454585008798222,0.331657410578598,0.745013761463645,11.1702127659574,32.0851063829787,19.5957446808511,6.99290780141844,12.7659574468085,4.39007092198582,20.6595744680851,0,-76,97.7463768115942,0.479863183975225,0.333589056986409,0.776855827892462,10.1086956521739,31.5507246376812,21.3260869565217,8.52173913043478,12.7028985507246,4.26086956521739,19.9202898550725,3,37,"A",-17
"2096",94.2836879432624,0.460127122652019,0.343499452756487,0.780574891191394,10.468085106383,31.1205673758865,20.6666666666667,6.42553191489362,13.2340425531915,5.04255319148936,20.9574468085106,3,-58,96.8768115942029,0.481436910708719,0.346773997126738,0.745545992431127,10.195652173913,32.2753623188406,21.4927536231884,7.94927536231884,14.1014492753623,4.30434782608696,20.4492753623188,4,-37,"H",13
"2097",92.9928057553957,0.459735553546196,0.322265110453753,0.676638785375663,10.8489208633094,31.1870503597122,20.4388489208633,9.06474820143885,16.863309352518,6.1294964028777,21.7122302158273,0,-86,99.4202898550725,0.488985558853111,0.356800893410339,0.735048999568547,9.68840579710145,32.9275362318841,23.7826086956522,7.89855072463768,13.963768115942,4.35507246376812,20.536231884058,1,7,"A",-9
"2098",102.920289855072,0.48906520688995,0.3445289400139,0.738367721971126,10.6811594202899,33.5797101449275,22.0869565217391,7.48550724637681,15.6666666666667,4.21014492753623,20.4855072463768,4,-33,105.064748201439,0.512111402882129,0.366159649420532,0.701312799058356,9.38848920863309,33.0431654676259,23.7482014388489,7.9568345323741,12.1079136690647,5.18705035971223,21.2302158273381,1,46,"A",-10
"2099",102.565217391304,0.489795679987516,0.354255806905519,0.783129932886785,10.4420289855072,31.4855072463768,19.768115942029,7.73188405797101,12.2536231884058,4.70289855072464,20.1594202898551,3,35,102.289855072464,0.505410245353331,0.359330102526434,0.736416171925576,10.8550724637681,32.536231884058,22.0942028985507,7.10869565217391,13.195652173913,3.93478260869565,19.0869565217391,3,49,"H",2
"2100",102.737588652482,0.486190205701049,0.329208828830081,0.764028529967995,11.1631205673759,32.7730496453901,24.468085106383,8.70921985815603,13.4822695035461,3.75177304964539,21.6382978723404,2,8,94.8345323741007,0.497400624634439,0.32423686102245,0.737147474837134,9.17985611510791,31.6978417266187,19.7697841726619,7.15107913669065,13.5395683453237,5.33093525179856,18.8920863309353,4,-4,"H",12
"2101",100.388489208633,0.466488580903863,0.354210949234783,0.773347605091092,11.5539568345324,34.7482014388489,21.6762589928058,6.07194244604317,13.2086330935252,5.69064748201439,18.4820143884892,0,20,102.414285714286,0.491451099360391,0.357133075842034,0.764893534585023,11.1428571428571,34.3928571428571,21.6071428571429,6.57857142857143,13.6428571428571,4.36428571428571,19.5714285714286,5,23,"A",-8
"2102",103.871428571429,0.501209064363647,0.346126620990799,0.707955194710365,11.3428571428571,31.6642857142857,21.8071428571429,9.69285714285714,15.65,4.96428571428571,21.85,2,27,103.321428571429,0.509102960974665,0.375924285867428,0.784819315334883,9.56428571428571,34.0428571428571,24.5071428571429,8.04285714285714,13.1357142857143,5.61428571428571,18.3,5,69,"A",-10
"2103",97.5428571428571,0.486042827242076,0.352591732550402,0.74923810194222,10.55,31.1428571428571,23.1857142857143,8.84285714285714,15.3857142857143,5.21428571428571,21.75,2,-11,99.15,0.471355793821573,0.336120549048352,0.678274566479913,12.7214285714286,32.5142857142857,20.2214285714286,7.52142857142857,12.7785714285714,4.25714285714286,19.0071428571429,3,-15,"A",-11
"2104",99.9928057553957,0.481313936261423,0.36029524411334,0.756177587504277,10.6187050359712,32.136690647482,21.7553956834532,7.10071942446043,12.5251798561151,5.56834532374101,19.3597122302158,1,-4,98.3642857142857,0.469710802292014,0.323079882359669,0.77979353788456,10.9714285714286,30.1071428571429,21.8428571428571,7.81428571428571,14.1571428571429,4.22142857142857,19.95,1,-71,"A",-2
"2105",105.742857142857,0.496275953631563,0.342756066728555,0.756453684564929,12.7214285714286,34.4285714285714,21.2,7.33571428571429,14.2071428571429,5.83571428571429,21.3571428571429,3,33,111.244604316547,0.516679885527434,0.402950011364725,0.757354650830611,10.2517985611511,34.9064748201439,27.9064748201439,8.83453237410072,14.3741007194245,6.02877697841727,20.0647482014388,5,98,"A",-3
"2106",100.942857142857,0.482545534491239,0.344201399789959,0.748632152920203,10.7928571428571,31.9714285714286,20.3071428571429,8.35714285714286,15.2357142857143,4.35714285714286,21.7142857142857,1,-35,97.8489208633093,0.480483144780072,0.334111797583629,0.777501949034722,10.1079136690647,31.589928057554,21.3453237410072,8.50359712230216,12.705035971223,4.28057553956835,19.9640287769784,2,36,"H",5
"2107",95.6115107913669,0.484257843624585,0.34640546829921,0.728656036498712,11.410071942446,31.6906474820144,19.158273381295,7.62589928057554,14.0287769784173,5.64748201438849,20.0143884892086,0,-6,96.8642857142857,0.482752941295997,0.330234618882642,0.745910958509576,10.2357142857143,31.9285714285714,21.1357142857143,7.16428571428571,13.8,4.06428571428571,18.4357142857143,2,-31,"A",-2
